ckpt,block,kind,layer,incumbent,rule,L0,L_after,gain_vs_incumbent,is_best,best_gain_alt,proxy_free,proxy_same,proxy_own,proxy_fit,proxy_lookahead
100,L2.o,o,2,spectral,cols,2.4497213661670685,2.368126332759857,-0.0010921955108642578,False,,13.498442572192614,28.33978189611121,214.34814285706923,0.9078507423400879,0.0017778873443603516
100,L2.o,o,2,spectral,spectral,2.4497213661670685,2.367034137248993,0.0,False,,9.309265421216121,24.74047007337323,1994.7734809267433,0.1642940491437912,0.0005786418914794922
100,L2.o,o,2,spectral,spectral_head,2.4497213661670685,2.367233783006668,-0.0001996457576751709,False,,12.5285460189209,32.86248453782108,1011.5917059858047,0.38448306918144226,0.0009937286376953125
100,L2.o,o,2,spectral,normuon,2.4497213661670685,2.3670334815979004,6.556510925292969e-07,True,-5.8710575103759766e-06,9.309265421216121,24.74047007337323,2014.3174686437842,0.1642940491437912,0.0005776882171630859
100,L2.o,o,2,spectral,pw05,2.4497213661670685,2.3677725195884705,-0.0007383823394775391,False,,9.56726381395739,20.799155858729204,325.1705598629707,0.4619825418490411,0.00157928466796875
100,L2.up,up,2,spectral,adam,2.4497213661670685,2.3672938644886017,-0.00025972723960876465,False,,67.53308767806118,147.6671037002996,512.1514255304677,0.5650642514228821,0.0034580230712890625
100,L2.up,up,2,spectral,sign,2.4497213661670685,2.3668242394924164,0.00020989775657653809,False,,67.53308767806118,147.6671037002996,137.12960570208526,0.5650642514228821,0.006399631500244141
100,L2.up,up,2,spectral,euclid,2.4497213661670685,2.366460621356964,0.0005735158920288086,False,,14.63488187694002,30.56801474368315,99.82384634256636,1.0000022649765015,0.008919954299926758
100,L2.up,up,2,spectral,rows,2.4497213661670685,2.3663839399814606,0.0006501972675323486,True,-0.0013366937637329102,22.63307116541938,49.13130252020222,143.27472864335684,0.8896083235740662,0.0078887939453125
100,L2.up,up,2,spectral,cols,2.4497213661670685,2.366768717765808,0.00026541948318481445,False,,15.298343482089601,32.566348363808125,111.71429032186539,0.9681470394134521,0.008649110794067383
100,L2.up,up,2,spectral,spectral,2.4497213661670685,2.367034137248993,0.0,False,,15.073009840902811,39.67159746425732,530.11199904926,0.3734580874443054,0.003983736038208008
100,L2.up,up,2,spectral,normuon,2.4497213661670685,2.3670351803302765,-1.043081283569336e-06,False,,15.073009840902811,39.67159746425732,612.0190346741794,0.3734580874443054,0.0037369728088378906
100,L2.up,up,2,spectral,pw05,2.4497213661670685,2.3666566610336304,0.00037747621536254883,False,,13.183812752819438,29.920336195380575,189.00684983609375,0.6394113785043882,0.0073010921478271484
100,L2.down,down,2,spectral,adam,2.4497213661670685,2.369203060865402,-0.0021689236164093018,False,,45.35640450850088,97.3169899422498,322.1313075293228,0.5356014966964722,0.0028252601623535156
100,L2.down,down,2,spectral,sign,2.4497213661670685,2.3700290620326996,-0.002994924783706665,False,,45.35640450850088,97.3169899422498,83.865986158589,0.5356014966964722,0.0071909427642822266
100,L2.down,down,2,spectral,euclid,2.4497213661670685,2.3707146048545837,-0.0036804676055908203,False,,11.768141231094402,24.590558845418016,57.44846520555372,1.0,0.010201215744018555
100,L2.down,down,2,spectral,rows,2.4497213661670685,2.370668262243271,-0.003634124994277954,False,,12.154459388379388,25.77541841349009,63.8032043621458,0.9387750625610352,0.009904623031616211
100,L2.down,down,2,spectral,cols,2.4497213661670685,2.370521694421768,-0.0034875571727752686,False,,18.17490641009271,39.03855263264244,91.63496110033344,0.847597599029541,0.008640050888061523
100,L2.down,down,2,spectral,spectral,2.4497213661670685,2.367034137248993,0.0,True,0.0,11.230118568966665,28.535387723822453,490.72501043846114,0.25713250041007996,0.0033948421478271484
100,L2.down,down,2,spectral,normuon,2.4497213661670685,2.367038071155548,-3.933906555175781e-06,False,,11.230118568966665,28.535387723822453,492.2644919946027,0.25713250041007996,0.003404855728149414
100,L2.down,down,2,spectral,pw05,2.4497213661670685,2.369380831718445,-0.0023466944694519043,False,,10.064005297236829,22.350905481307787,116.23752163206848,0.5455780905643312,0.008259057998657227
100,L3.q,q,3,spectral,adam,2.4497213661670685,2.369929760694504,-0.0028956234455108643,False,,37.87284015059944,84.37451821026005,397.1026600766872,0.5558702945709229,0.001970052719116211
100,L3.q,q,3,spectral,sign,2.4497213661670685,2.3696519136428833,-0.002617776393890381,False,,37.87284015059944,84.37451821026005,119.41283732860681,0.5558702945709229,0.0021245479583740234
100,L3.q,q,3,spectral,euclid,2.4497213661670685,2.370134800672531,-0.003100663423538208,False,,12.009161473140567,26.44419074760299,69.8920406436811,0.9999995231628418,0.0031919479370117188
100,L3.q,q,3,spectral,rows,2.4497213661670685,2.370096504688263,-0.0030623674392700195,False,,14.129278914248818,31.478958587765415,110.04457056336642,0.8898863792419434,0.0026547908782958984
100,L3.q,q,3,spectral,cols,2.4497213661670685,2.3699567317962646,-0.0029225945472717285,False,,13.704328519239258,30.20795444758745,97.66598581277636,0.9263142943382263,0.0028717517852783203
100,L3.q,q,3,spectral,spectral,2.4497213661670685,2.367034137248993,0.0,True,0.0,11.895987517773783,29.669088129955735,457.1383404344631,0.1825898140668869,0.0008876323699951172
100,L3.q,q,3,spectral,spectral_head,2.4497213661670685,2.3678354024887085,-0.0008012652397155762,False,,13.675445556042803,33.80529512363285,399.01235765444915,0.3378005623817444,0.0012423992156982422
100,L3.q,q,3,spectral,normuon,2.4497213661670685,2.367036372423172,-2.2351741790771484e-06,False,,11.895987517773783,29.669088129955735,477.9075852592875,0.1825898140668869,0.0008752346038818359
100,L3.q,q,3,spectral,pw05,2.4497213661670685,2.369158834218979,-0.002124696969985962,False,,10.809791908189238,24.500139496145447,136.1391936635845,0.49793457917294476,0.0024955272674560547
100,L3.k,k,3,spectral,adam,2.4497213661670685,2.3679407238960266,-0.0009065866470336914,False,,40.85112414839129,98.41403548642322,338.0333083820109,0.5278639197349548,0.0021185874938964844
100,L3.k,k,3,spectral,sign,2.4497213661670685,2.3689230382442474,-0.0018889009952545166,False,,40.85112414839129,98.41403548642322,95.62228036521562,0.5278639197349548,0.0022592544555664062
100,L3.k,k,3,spectral,euclid,2.4497213661670685,2.3697568774223328,-0.0027227401733398438,False,,11.766164646594694,28.958623540444144,73.61047076603363,0.9999998807907104,0.0035140514373779297
100,L3.k,k,3,spectral,rows,2.4497213661670685,2.3695934116840363,-0.002559274435043335,False,,12.677734155936532,30.67771282203318,94.34823944433666,0.8476166725158691,0.002861499786376953
100,L3.k,k,3,spectral,cols,2.4497213661670685,2.3694568276405334,-0.0024226903915405273,False,,12.45152413736295,30.3560532961731,85.1316308901361,0.9046961665153503,0.0031147003173828125
100,L3.k,k,3,spectral,spectral,2.4497213661670685,2.367034137248993,0.0,True,0.0,9.716559911791743,24.89443673456686,355.54821024369693,0.1594545543193817,0.0009667873382568359
100,L3.k,k,3,spectral,spectral_head,2.4497213661670685,2.3677287697792053,-0.0006946325302124023,False,,11.512894042443154,29.67060278532296,336.758877895168,0.3011936843395233,0.0012485980987548828
100,L3.k,k,3,spectral,normuon,2.4497213661670685,2.3670384287834167,-4.291534423828125e-06,False,,9.716559911791743,24.89443673456686,371.6495644024195,0.1594545543193817,0.0009591579437255859
100,L3.k,k,3,spectral,pw05,2.4497213661670685,2.3689333498477936,-0.0018992125988006592,False,,9.575114747524575,23.55025730433302,121.99019417802081,0.4640911173208975,0.0027587413787841797
100,L3.v,v,3,spectral,adam,2.4497213661670685,2.36761212348938,-0.0005779862403869629,False,,27.795534487103616,56.843490538761635,197.83682768724327,0.5787777900695801,0.00131988525390625
100,L3.v,v,3,spectral,sign,2.4497213661670685,2.370122939348221,-0.0030888020992279053,False,,27.795534487103616,56.843490538761635,51.75052583927388,0.5787777900695801,0.0026254653930664062
100,L3.v,v,3,spectral,euclid,2.4497213661670685,2.3713998794555664,-0.004365742206573486,False,,8.653350457271376,17.442738007478983,36.593386828847436,1.0000003576278687,0.0036749839782714844
100,L3.v,v,3,spectral,rows,2.4497213661670685,2.370679557323456,-0.0036454200744628906,False,,9.831531089920045,19.970508027570457,51.13229266502296,0.9109693765640259,0.003231525421142578
100,L3.v,v,3,spectral,cols,2.4497213661670685,2.37079194188118,-0.0037578046321868896,False,,10.087243852438641,20.615677739740057,51.52210553166267,0.9379913210868835,0.003335237503051758
100,L3.v,v,3,spectral,spectral,2.4497213661670685,2.367034137248993,0.0,False,,8.769462226869758,21.35806183580559,427.9234873889525,0.18047767877578735,0.001028299331665039
100,L3.v,v,3,spectral,spectral_head,2.4497213661670685,2.3674338161945343,-0.00039967894554138184,False,,11.386540400429665,27.938092429479703,317.14595654543234,0.40914714336395264,0.0015728473663330078
100,L3.v,v,3,spectral,normuon,2.4497213661670685,2.3670213520526886,1.2785196304321289e-05,True,4.380941390991211e-06,8.769462226869758,21.35806183580559,433.4976962375361,0.18047767877578735,0.0010251998901367188
100,L3.v,v,3,spectral,pw05,2.4497213661670685,2.3698156774044037,-0.0027815401554107666,False,,7.854981747186504,16.538899703553128,87.00402246651954,0.4910894083051311,0.002791166305541992
100,L3.o,o,3,spectral,adam,2.4497213661670685,2.367315709590912,-0.0002815723419189453,False,,45.61751793163538,100.6548042679356,857.2387558183024,0.5717297792434692,0.0005092620849609375
100,L3.o,o,3,spectral,sign,2.4497213661670685,2.3683183193206787,-0.001284182071685791,False,,45.61751793163538,100.6548042679356,188.41079598874498,0.5717297792434692,0.0014851093292236328
100,L3.o,o,3,spectral,euclid,2.4497213661670685,2.3684252202510834,-0.001391083002090454,False,,13.774253663858604,29.171969685696304,149.75243533405333,1.0000007152557373,0.0019526481628417969
100,L3.o,o,3,spectral,rows,2.4497213661670685,2.3684869408607483,-0.001452803611755371,False,,15.027153735947458,32.795975258946015,179.9276611193464,0.9081573486328125,0.0018851757049560547
100,L3.o,o,3,spectral,cols,2.4497213661670685,2.368252694606781,-0.001218557357788086,False,,14.53942415896449,31.79428842010859,194.4309370698714,0.8773943781852722,0.0017962455749511719
100,L3.o,o,3,spectral,spectral,2.4497213661670685,2.367034137248993,0.0,True,0.0,9.16532502504991,24.835636490204216,1119.9185889675548,0.12946176528930664,0.0006172657012939453
100,L3.o,o,3,spectral,spectral_head,2.4497213661670685,2.3674057722091675,-0.00037163496017456055,False,,12.712735388621985,33.57184555955435,858.6407755221314,0.32648903131484985,0.0009620189666748047
100,L3.o,o,3,spectral,normuon,2.4497213661670685,2.367037296295166,-3.159046173095703e-06,False,,9.16532502504991,24.835636490204216,1137.1000893220105,0.12946176528930664,0.0006175041198730469
100,L3.o,o,3,spectral,pw05,2.4497213661670685,2.367788642644882,-0.0007545053958892822,False,,10.411926346968821,23.769513140602488,284.4788998116336,0.42122001366156575,0.001611948013305664
100,L3.up,up,3,spectral,adam,2.4497213661670685,2.368261158466339,-0.0012270212173461914,False,,67.56926272237708,152.11784873505945,428.6286295917423,0.5462101697921753,0.0034062862396240234
