arm,lr,seed,step,train_loss,val_loss,lr_now,wall_s
normsgd,0.003,1,300,2.5250413274765013,2.55212539434433,0.00030009138419492105,7.21
normsgd,0.01,0,50,3.449457902908325,3.093849778175354,0.009890480260828964,1.04
normsgd,0.01,0,100,2.8908938360214234,2.856937348842621,0.008625962667065487,2.09
normsgd,0.01,0,150,2.7736476182937624,2.763992726802826,0.006332927153701215,3.48
normsgd,0.01,0,200,2.6991788959503173,2.703152358531952,0.003765838302358984,5.35
normsgd,0.01,0,250,2.6409148025512694,2.6559722423553467,0.0017693309235023128,6.73
normsgd,0.01,0,300,2.617623610496521,2.637155592441559,0.0010003046139830702,7.93
normsgd,0.01,1,50,3.504347243309021,3.2490023970603943,0.009890480260828964,1.31
normsgd,0.01,1,100,3.1074870014190674,2.985586166381836,0.008625962667065487,2.34
normsgd,0.01,1,150,2.844115080833435,2.83122855424881,0.006332927153701215,3.39
normsgd,0.01,1,200,2.7564218759536745,2.768137037754059,0.003765838302358984,4.47
normsgd,0.01,1,250,2.7155682706832884,2.7246620655059814,0.0017693309235023128,6.58
normsgd,0.01,1,300,2.685324764251709,2.70138680934906,0.0010003046139830702,7.93
normsgd,0.03,0,50,3.404025535583496,3.2097541093826294,0.02967144078248689,1.07
normsgd,0.03,0,100,3.0737595653533933,3.0469008088111877,0.02587788800119646,2.63
normsgd,0.03,0,150,2.9681755256652833,2.975261926651001,0.018998781461103644,3.88
normsgd,0.03,0,200,2.931613550186157,2.943317174911499,0.01129751490707695,5.22
normsgd,0.03,0,250,2.8974869537353514,2.914079785346985,0.005307992770506938,6.66
normsgd,0.03,0,300,2.874295210838318,2.9040715098381042,0.0030009138419492105,8.08
normsgd,0.03,1,50,3.3607785415649416,3.1577080488204956,0.02967144078248689,1.44
normsgd,0.03,1,100,3.080352897644043,3.081261932849884,0.02587788800119646,3.7
normsgd,0.03,1,150,2.965956492424011,3.002782702445984,0.018998781461103644,5.18
normsgd,0.03,1,200,2.896552686691284,2.9555960297584534,0.01129751490707695,6.57
normsgd,0.03,1,250,2.8608141851425173,2.9035046100616455,0.005307992770506938,7.94
normsgd,0.03,1,300,2.8271885538101196,2.8775973320007324,0.0030009138419492105,9.24
normsgd,0.1,0,50,3.526526870727539,3.35884290933609,0.09890480260828965,1.18
normsgd,0.1,0,100,3.310714645385742,3.317963480949402,0.08625962667065488,2.73
normsgd,0.1,0,150,3.2322935581207277,3.230337977409363,0.06332927153701216,4.25
normsgd,0.1,0,200,3.2021893215179444,3.230293571949005,0.03765838302358984,5.33
normsgd,0.1,0,250,3.1832323455810547,3.223726987838745,0.017693309235023127,6.4
normsgd,0.1,0,300,3.1744372129440306,3.216719627380371,0.010003046139830702,7.46
normsgd,0.1,1,50,3.4342710161209107,3.2346773743629456,0.09890480260828965,1.44
normsgd,0.1,1,100,3.136942467689514,3.19369900226593,0.08625962667065488,2.55
normsgd,0.1,1,150,3.1677600955963134,3.237904131412506,0.06332927153701216,4.38
normsgd,0.1,1,200,3.175847873687744,3.223318636417389,0.03765838302358984,5.86
normsgd,0.1,1,250,3.1701760339736937,3.2176101207733154,0.017693309235023127,6.91
normsgd,0.1,1,300,3.1675649738311766,3.2136597633361816,0.010003046139830702,7.97
rownorm,0.001,0,50,3.851941089630127,3.5118874311447144,0.0009890480260828964,1.05
rownorm,0.001,0,100,3.260510139465332,3.099940061569214,0.0008625962667065488,2.41
rownorm,0.001,0,150,2.9530102443695068,2.885451316833496,0.0006332927153701216,3.46
rownorm,0.001,0,200,2.7981803703308104,2.7716952562332153,0.00037658383023589836,4.5
rownorm,0.001,0,250,2.7110808753967284,2.718834400177002,0.00017693309235023127,5.54
rownorm,0.001,0,300,2.674123978614807,2.69560444355011,0.00010003046139830702,7.22
rownorm,0.001,1,50,3.877618308067322,3.5639346837997437,0.0009890480260828964,1.11
rownorm,0.001,1,100,3.301045527458191,3.1420173048973083,0.0008625962667065488,2.14
rownorm,0.001,1,150,2.9776321029663086,2.912873923778534,0.0006332927153701216,3.2
rownorm,0.001,1,200,2.8124195957183837,2.793273389339447,0.00037658383023589836,4.55
rownorm,0.001,1,250,2.735658721923828,2.741877257823944,0.00017693309235023127,5.59
rownorm,0.001,1,300,2.6928839826583864,2.7101059556007385,0.00010003046139830702,6.64
rownorm,0.003,0,50,3.5790542554855347,3.0165905356407166,0.0029671440782486893,1.15
rownorm,0.003,0,100,2.7446036529541016,2.628309905529022,0.0025877888001196465,2.84
rownorm,0.003,0,150,2.5257418632507322,2.5243107080459595,0.0018998781461103647,3.99
rownorm,0.003,0,200,2.445708327293396,2.449986755847931,0.0011297514907076952,5.05
rownorm,0.003,0,250,2.3761243867874144,2.398657977581024,0.0005307992770506938,6.08
rownorm,0.003,0,300,2.336971788406372,2.3768561482429504,0.00030009138419492105,7.44
rownorm,0.003,1,50,3.6098241806030273,3.052636742591858,0.0029671440782486893,1.05
rownorm,0.003,1,100,2.768833818435669,2.643528401851654,0.0025877888001196465,2.09
rownorm,0.003,1,150,2.5274593162536623,2.521038591861725,0.0018998781461103647,3.13
rownorm,0.003,1,200,2.4315244913101197,2.435254752635956,0.0011297514907076952,4.47
rownorm,0.003,1,250,2.3754308223724365,2.3843988180160522,0.0005307992770506938,6.33
rownorm,0.003,1,300,2.3286343240737915,2.3645137548446655,0.00030009138419492105,7.4
rownorm,0.01,0,50,3.280435423851013,2.776523530483246,0.009890480260828964,1.37
rownorm,0.01,0,100,2.6466197109222414,2.6180766820907593,0.008625962667065487,2.4
rownorm,0.01,0,150,2.5414564752578737,2.540906250476837,0.006332927153701215,3.43
rownorm,0.01,0,200,2.4512507915496826,2.4524258375167847,0.003765838302358984,4.46
rownorm,0.01,0,250,2.3681084156036376,2.40416556596756,0.0017693309235023128,5.6
rownorm,0.01,0,300,2.321860933303833,2.3621063828468323,0.0010003046139830702,6.85
rownorm,0.01,1,50,3.486363158226013,3.1010353565216064,0.009890480260828964,1.13
rownorm,0.01,1,100,2.917086863517761,2.8189480304718018,0.008625962667065487,2.41
rownorm,0.01,1,150,2.7030409240722655,2.686680495738983,0.006332927153701215,3.8
rownorm,0.01,1,200,2.6195488929748536,2.614733040332794,0.003765838302358984,4.9
rownorm,0.01,1,250,2.57657027721405,2.593448281288147,0.0017693309235023128,6.01
rownorm,0.01,1,300,2.5448864698410034,2.5686450004577637,0.0010003046139830702,7.1
rownorm,0.03,0,50,3.48512008190155,3.2552985548973083,0.02967144078248689,1.33
rownorm,0.03,0,100,3.161482219696045,3.146516263484955,0.02587788800119646,2.58
rownorm,0.03,0,150,3.088291673660278,3.0880311131477356,0.018998781461103644,4.0
rownorm,0.03,0,200,3.025386166572571,3.0110108852386475,0.01129751490707695,5.79
rownorm,0.03,0,250,2.9435404443740847,2.9533482789993286,0.005307992770506938,7.1
rownorm,0.03,0,300,2.89140549659729,2.915517508983612,0.0030009138419492105,8.32
rownorm,0.03,1,50,3.541588587760925,3.2877538204193115,0.02967144078248689,1.03
rownorm,0.03,1,100,3.1672008180618287,3.1090967655181885,0.02587788800119646,2.68
rownorm,0.03,1,150,3.0285163593292235,3.0468347668647766,0.018998781461103644,4.51
rownorm,0.03,1,200,2.9650918674468993,2.9999826550483704,0.01129751490707695,6.13
rownorm,0.03,1,250,2.927138228416443,2.9693207144737244,0.005307992770506938,8.0
rownorm,0.03,1,300,2.8952773904800413,2.941537916660309,0.0030009138419492105,9.59
rownorm,0.1,0,50,3.518458156585693,3.3322864174842834,0.09890480260828965,1.15
rownorm,0.1,0,100,3.2602209997177125,3.2770235538482666,0.08625962667065488,2.37
rownorm,0.1,0,150,3.2302652072906493,3.2433323860168457,0.06332927153701216,3.52
rownorm,0.1,0,200,3.2024424934387206,3.2198140025138855,0.03765838302358984,4.88
rownorm,0.1,0,250,3.1807700204849243,3.1901978254318237,0.017693309235023127,6.01
rownorm,0.1,0,300,3.1579593896865843,3.1767884492874146,0.010003046139830702,7.48
rownorm,0.1,1,50,3.406906771659851,3.2025638222694397,0.09890480260828965,1.54
rownorm,0.1,1,100,3.149345860481262,3.1701305508613586,0.08625962667065488,2.82
rownorm,0.1,1,150,3.1337405824661255,3.1704670786857605,0.06332927153701216,3.96
rownorm,0.1,1,200,3.1321721839904786,3.150904655456543,0.03765838302358984,5.14
rownorm,0.1,1,250,3.1088043069839477,3.1388352513313293,0.017693309235023127,6.54
rownorm,0.1,1,300,3.0797235774993896,3.115887403488159,0.010003046139830702,7.65
muon_all,0.001,0,50,3.9613809537887574,3.705648124217987,0.0009890480260828964,2.17
muon_all,0.001,0,100,3.52997905254364,3.391258656978607,0.0008625962667065488,4.37
muon_all,0.001,0,150,3.2482400226593016,3.1618685126304626,0.0006332927153701216,6.21
muon_all,0.001,0,200,3.065767345428467,3.0300759077072144,0.00037658383023589836,8.35
muon_all,0.001,0,250,2.9595393466949464,2.961238205432892,0.00017693309235023127,10.26
muon_all,0.001,0,300,2.9130187034606934,2.929550290107727,0.00010003046139830702,13.18
muon_all,0.001,1,50,3.986907892227173,3.7538148760795593,0.0009890480260828964,1.98
muon_all,0.001,1,100,3.5776939535140992,3.4395219683647156,0.0008625962667065488,4.14
muon_all,0.001,1,150,3.290516939163208,3.212447166442871,0.0006332927153701216,6.2
muon_all,0.001,1,200,3.0931929111480714,3.0601954460144043,0.00037658383023589836,8.44
muon_all,0.001,1,250,2.9958580112457276,2.991564989089966,0.00017693309235023127,10.52
muon_all,0.001,1,300,2.938153929710388,2.959093749523163,0.00010003046139830702,12.43
muon_all,0.003,0,50,3.7670268630981445,3.330181658267975,0.0029671440782486893,2.08
muon_all,0.003,0,100,2.978154015541077,2.7694624066352844,0.0025877888001196465,3.95
muon_all,0.003,0,150,2.609863114356995,2.5640706419944763,0.0018998781461103647,6.15
muon_all,0.003,0,200,2.4801405668258667,2.4723232984542847,0.0011297514907076952,8.25
muon_all,0.003,0,250,2.4042495584487913,2.424864113330841,0.0005307992770506938,10.34
muon_all,0.003,0,300,2.3654100465774537,2.40106862783432,0.00030009138419492105,12.18
muon_all,0.003,1,50,3.803193922042847,3.385768234729767,0.0029671440782486893,1.98
muon_all,0.003,1,100,3.0183353090286253,2.7927244305610657,0.0025877888001196465,3.92
muon_all,0.003,1,150,2.622927145957947,2.5679967999458313,0.0018998781461103647,6.83
muon_all,0.003,1,200,2.4763593339920043,2.475895941257477,0.0011297514907076952,8.71
muon_all,0.003,1,250,2.4177049160003663,2.433288276195526,0.0005307992770506938,10.56
muon_all,0.003,1,300,2.372536506652832,2.405151069164276,0.00030009138419492105,12.72
muon_all,0.01,0,50,3.375545916557312,2.6957560181617737,0.009890480260828964,2.13
muon_all,0.01,0,100,2.5090237283706665,2.4813029170036316,0.008625962667065487,4.47
muon_all,0.01,0,150,2.381800165176392,2.374930262565613,0.006332927153701215,6.32
muon_all,0.01,0,200,2.2456606149673464,2.267525017261505,0.003765838302358984,8.63
muon_all,0.01,0,250,2.122197208404541,2.1868738532066345,0.0017693309235023128,10.47
muon_all,0.01,0,300,2.0572485017776487,2.140968084335327,0.0010003046139830702,12.89
muon_all,0.01,1,50,3.416575117111206,2.707523822784424,0.009890480260828964,1.88
muon_all,0.01,1,100,2.523623380661011,2.4987288117408752,0.008625962667065487,3.71
muon_all,0.01,1,150,2.384732136726379,2.3702348470687866,0.006332927153701215,5.84
muon_all,0.01,1,200,2.2564200067520144,2.2529174089431763,0.003765838302358984,7.69
muon_all,0.01,1,250,2.1461824655532835,2.186255156993866,0.0017693309235023128,10.04
muon_all,0.01,1,300,2.068375425338745,2.1469523906707764,0.0010003046139830702,12.42
muon_all,0.03,0,50,3.07047456741333,2.612257659435272,0.02967144078248689,2.16
muon_all,0.03,0,100,2.494920392036438,2.4519870281219482,0.02587788800119646,4.02
muon_all,0.03,0,150,2.326351137161255,2.3137364387512207,0.018998781461103644,6.14
muon_all,0.03,0,200,2.1734551572799683,2.206360638141632,0.01129751490707695,8.59
muon_all,0.03,0,250,2.0613097071647646,2.1440664529800415,0.005307992770506938,10.85
muon_all,0.03,0,300,2.0009175539016724,2.1003721952438354,0.0030009138419492105,12.73
muon_all,0.03,1,50,3.100955786705017,2.5988080501556396,0.02967144078248689,1.92
muon_all,0.03,1,100,2.5053591108322144,2.461796522140503,0.02587788800119646,4.1
muon_all,0.03,1,150,2.3332194566726683,2.2932248711586,0.018998781461103644,6.21
muon_all,0.03,1,200,2.1800029134750365,2.197433650493622,0.01129751490707695,8.35
muon_all,0.03,1,250,2.079348087310791,2.1400941610336304,0.005307992770506938,10.2
muon_all,0.03,1,300,2.0037397289276124,2.1106191277503967,0.0030009138419492105,12.35
muon_all,0.1,0,50,2.990242614746094,2.696566104888916,0.09890480260828965,1.92
muon_all,0.1,0,100,2.568450813293457,2.5735533237457275,0.08625962667065488,5.22
muon_all,0.1,0,150,2.5078455877304076,2.546444833278656,0.06332927153701216,7.25
muon_all,0.1,0,200,2.4672008895874025,2.484959363937378,0.03765838302358984,9.78
muon_all,0.1,0,250,2.411668996810913,2.4463698863983154,0.017693309235023127,13.52
muon_all,0.1,0,300,2.3776560544967653,2.4181522727012634,0.010003046139830702,15.57
muon_all,0.1,1,50,3.003675842285156,2.6566002368927,0.09890480260828965,1.88
muon_all,0.1,1,100,2.5778892993927003,2.586118459701538,0.08625962667065488,4.42
muon_all,0.1,1,150,2.4979059219360353,2.5153899788856506,0.06332927153701216,7.52
muon_all,0.1,1,200,2.450906286239624,2.4610694646835327,0.03765838302358984,9.86
muon_all,0.1,1,250,2.4160982036590575,2.4344270825386047,0.017693309235023127,12.05
muon_all,0.1,1,300,2.3694085931777953,2.4175135493278503,0.010003046139830702,13.96
muon,0.001,0,50,3.6076146173477173,2.952911674976349,0.0009890480260828964,1.66
muon,0.001,0,100,2.7226620960235595,2.6516392827033997,0.0008625962667065488,3.87
muon,0.001,0,150,2.567928338050842,2.5675007700920105,0.0006332927153701216,5.64
muon,0.001,0,200,2.515027027130127,2.5302895307540894,0.00037658383023589836,7.56
muon,0.001,0,250,2.478897223472595,2.509762167930603,0.00017693309235023127,9.22
muon,0.001,0,300,2.462203049659729,2.5002087354660034,0.00010003046139830702,10.9
muon,0.001,1,50,3.6357868671417237,2.9963321685791016,0.0009890480260828964,1.95
muon,0.001,1,100,2.7433870697021483,2.655008614063263,0.0008625962667065488,3.9
muon,0.001,1,150,2.568241653442383,2.5740490555763245,0.0006332927153701216,5.96
muon,0.001,1,200,2.5079779386520387,2.528048276901245,0.00037658383023589836,7.67
muon,0.001,1,250,2.490185384750366,2.5135974884033203,0.00017693309235023127,9.37
muon,0.001,1,300,2.4679189491271973,2.5015130639076233,0.00010003046139830702,11.49
muon,0.003,0,50,3.228059759140015,2.6450635194778442,0.0029671440782486893,1.93
muon,0.003,0,100,2.538448657989502,2.5317582488059998,0.0025877888001196465,3.94
muon,0.003,0,150,2.4564168787002565,2.471683979034424,0.0018998781461103647,5.63
muon,0.003,0,200,2.405032696723938,2.423459231853485,0.0011297514907076952,7.3
muon,0.003,0,250,2.348702130317688,2.379988968372345,0.0005307992770506938,9.36
muon,0.003,0,300,2.3185167026519777,2.351431369781494,0.00030009138419492105,11.08
muon,0.003,1,50,3.2603604698181154,2.6464372873306274,0.0029671440782486893,2.18
muon,0.003,1,100,2.54479772567749,2.5478142499923706,0.0025877888001196465,3.84
muon,0.003,1,150,2.4595802545547487,2.4649516940116882,0.0018998781461103647,5.49
muon,0.003,1,200,2.4026051998138427,2.418326258659363,0.0011297514907076952,7.42
muon,0.003,1,250,2.3677801513671874,2.383541762828827,0.0005307992770506938,9.08
muon,0.003,1,300,2.329975419044495,2.3561964631080627,0.00030009138419492105,11.24
muon,0.01,0,50,2.949057626724243,2.581002414226532,0.009890480260828964,1.74
muon,0.01,0,100,2.480988130569458,2.4538174271583557,0.008625962667065487,3.44
muon,0.01,0,150,2.3653025913238523,2.3569859862327576,0.006332927153701215,5.65
muon,0.01,0,200,2.223727140426636,2.2385101914405823,0.003765838302358984,7.33
muon,0.01,0,250,2.094643156528473,2.15863436460495,0.0017693309235023128,9.45
muon,0.01,0,300,2.0311281180381773,2.1149649620056152,0.0010003046139830702,11.23
muon,0.01,1,50,2.973358964920044,2.607166111469269,0.009890480260828964,1.67
muon,0.01,1,100,2.492519974708557,2.4952950477600098,0.008625962667065487,3.62
muon,0.01,1,150,2.3783994913101196,2.350727915763855,0.006332927153701215,5.28
muon,0.01,1,200,2.241747751235962,2.242477834224701,0.003765838302358984,7.21
muon,0.01,1,250,2.1304617142677307,2.1761233806610107,0.0017693309235023128,9.14
muon,0.01,1,300,2.0509208607673646,2.1365328431129456,0.0010003046139830702,10.83
muon,0.03,0,50,2.8147718381881712,2.5805482864379883,0.02967144078248689,1.93
muon,0.03,0,100,2.4671368074417113,2.4324278831481934,0.02587788800119646,3.61
muon,0.03,0,150,2.2878769636154175,2.2800092101097107,0.018998781461103644,5.57
muon,0.03,0,200,2.1463756227493285,2.1904072761535645,0.01129751490707695,7.3
muon,0.03,0,250,2.0264858317375185,2.113928496837616,0.005307992770506938,9.19
muon,0.03,0,300,1.9581256747245788,2.073639988899231,0.0030009138419492105,11.12
muon,0.03,1,50,2.8358699893951416,2.593688130378723,0.02967144078248689,1.72
muon,0.03,1,100,2.49178738117218,2.4879230260849,0.02587788800119646,3.73
muon,0.03,1,150,2.3388727712631225,2.313228726387024,0.018998781461103644,5.55
muon,0.03,1,200,2.1768919897079466,2.18391752243042,0.01129751490707695,7.53
muon,0.03,1,250,2.0687491703033447,2.128639578819275,0.005307992770506938,9.57
muon,0.03,1,300,1.985447611808777,2.092174768447876,0.0030009138419492105,11.49
muon,0.1,0,50,2.780012359619141,2.5870437026023865,0.09890480260828965,1.94
muon,0.1,0,100,2.5281926012039184,2.5449944138526917,0.08625962667065488,3.62
muon,0.1,0,150,2.5002017211914063,2.5560251474380493,0.06332927153701216,5.87
muon,0.1,0,200,2.4789728784561156,2.503461182117462,0.03765838302358984,7.85
muon,0.1,0,250,2.4249989652633666,2.4572619199752808,0.017693309235023127,9.64
muon,0.1,0,300,2.3882903957366945,2.430163025856018,0.010003046139830702,11.68
muon,0.1,1,50,2.793502950668335,2.615569293498993,0.09890480260828965,1.66
muon,0.1,1,100,2.5398427629470826,2.583318293094635,0.08625962667065488,3.79
muon,0.1,1,150,2.5008511781692504,2.546354353427887,0.06332927153701216,5.73
muon,0.1,1,200,2.483303279876709,2.486634314060211,0.03765838302358984,7.63
muon,0.1,1,250,2.4419897174835206,2.464281737804413,0.017693309235023127,9.76
muon,0.1,1,300,2.3976739168167116,2.433103561401367,0.010003046139830702,11.64
normuon,0.001,0,50,3.607793803215027,2.952223539352417,0.0009890480260828964,2.05
normuon,0.001,0,100,2.7223768758773805,2.6514452695846558,0.0008625962667065488,3.87
normuon,0.001,0,150,2.567906346321106,2.5675421357154846,0.0006332927153701216,5.52
normuon,0.001,0,200,2.515159597396851,2.530565559864044,0.00037658383023589836,7.3
normuon,0.001,0,250,2.4792713260650636,2.510374665260315,0.00017693309235023127,8.86
normuon,0.001,0,300,2.4628101348876954,2.5008975863456726,0.00010003046139830702,10.69
normuon,0.001,1,50,3.6360889959335325,2.9960538148880005,0.0009890480260828964,1.78
normuon,0.001,1,100,2.7434162425994875,2.655073046684265,0.0008625962667065488,3.43
normuon,0.001,1,150,2.5683477544784545,2.574217438697815,0.0006332927153701216,5.28
normuon,0.001,1,200,2.5082197904586794,2.528533458709717,0.00037658383023589836,6.84
normuon,0.001,1,250,2.4905587530136106,2.5140799283981323,0.00017693309235023127,8.41
normuon,0.001,1,300,2.4684722900390623,2.5020949244499207,0.00010003046139830702,10.24
normuon,0.003,0,50,3.2279837846755983,2.6451178193092346,0.0029671440782486893,1.76
normuon,0.003,0,100,2.538548665046692,2.5316094160079956,0.0025877888001196465,3.7
normuon,0.003,0,150,2.4571838331222535,2.4718295335769653,0.0018998781461103647,5.3
normuon,0.003,0,200,2.405944991111755,2.425516903400421,0.0011297514907076952,6.89
normuon,0.003,0,250,2.350873017311096,2.3806711435317993,0.0005307992770506938,8.79
normuon,0.003,0,300,2.320923752784729,2.352018654346466,0.00030009138419492105,10.36
normuon,0.003,1,50,3.2604444456100463,2.6457424759864807,0.0029671440782486893,1.99
normuon,0.003,1,100,2.5449099349975586,2.5478233695030212,0.0025877888001196465,3.81
normuon,0.003,1,150,2.460373272895813,2.466478645801544,0.0018998781461103647,5.37
normuon,0.003,1,200,2.4032966709136963,2.4200136065483093,0.0011297514907076952,7.36
normuon,0.003,1,250,2.3692881298065185,2.385424494743347,0.0005307992770506938,9.12
normuon,0.003,1,300,2.332643666267395,2.359007477760315,0.00030009138419492105,10.72
normuon,0.01,0,50,2.9491758441925047,2.580090820789337,0.009890480260828964,2.4
normuon,0.01,0,100,2.481054911613464,2.4544588327407837,0.008625962667065487,3.98
normuon,0.01,0,150,2.363762879371643,2.355532705783844,0.006332927153701215,5.86
normuon,0.01,0,200,2.223177127838135,2.242685854434967,0.003765838302358984,7.48
normuon,0.01,0,250,2.09409099817276,2.1610658764839172,0.0017693309235023128,9.1
normuon,0.01,0,300,2.029839427471161,2.1185173988342285,0.0010003046139830702,11.24
normuon,0.01,1,50,2.9735319662094115,2.6071172952651978,0.009890480260828964,1.62
normuon,0.01,1,100,2.491803078651428,2.496446192264557,0.008625962667065487,3.33
normuon,0.01,1,150,2.3768549585342407,2.351428747177124,0.006332927153701215,5.41
normuon,0.01,1,200,2.2402903175354005,2.2350210547447205,0.003765838302358984,7.04
normuon,0.01,1,250,2.128224024772644,2.1610138416290283,0.0017693309235023128,8.91
normuon,0.01,1,300,2.0478500938415527,2.120613396167755,0.0010003046139830702,10.78
normuon,0.03,0,50,2.8146516609191896,2.575409710407257,0.02967144078248689,1.67
normuon,0.03,0,100,2.4659314012527465,2.4264422059059143,0.02587788800119646,3.51
normuon,0.03,0,150,2.2884078931808474,2.285237491130829,0.018998781461103644,5.21
normuon,0.03,0,200,2.1499084568023683,2.1856526136398315,0.01129751490707695,7.08
normuon,0.03,0,250,2.0270974469184875,2.1189212799072266,0.005307992770506938,8.84
normuon,0.03,0,300,1.9619711709022523,2.0773934721946716,0.0030009138419492105,10.64
normuon,0.03,1,50,2.8353549671173095,2.5902081727981567,0.02967144078248689,1.84
normuon,0.03,1,100,2.486547713279724,2.475284516811371,0.02587788800119646,3.47
normuon,0.03,1,150,2.331317734718323,2.28537118434906,0.018998781461103644,5.13
normuon,0.03,1,200,2.1677476358413696,2.176530420780182,0.01129751490707695,6.9
normuon,0.03,1,250,2.0625617504119873,2.1261149048805237,0.005307992770506938,8.75
normuon,0.03,1,300,1.9790925884246826,2.0864888429641724,0.0030009138419492105,10.72
normuon,0.1,0,50,2.785458025932312,2.5943055748939514,0.09890480260828965,1.59
normuon,0.1,0,100,2.527401814460754,2.5728535056114197,0.08625962667065488,3.18
normuon,0.1,0,150,2.4996573543548584,2.5647535920143127,0.06332927153701216,5.21
normuon,0.1,0,200,2.4717828750610353,2.505968391895294,0.03765838302358984,6.95
normuon,0.1,0,250,2.4171005392074587,2.453466236591339,0.017693309235023127,9.61
normuon,0.1,0,300,2.377795777320862,2.4162790179252625,0.010003046139830702,12.01
normuon,0.1,1,50,2.7904965591430666,2.6030174493789673,0.09890480260828965,1.91
normuon,0.1,1,100,2.533752522468567,2.5699782371520996,0.08625962667065488,3.77
normuon,0.1,1,150,2.5055118560791017,2.5308386087417603,0.06332927153701216,5.88
normuon,0.1,1,200,2.4653910303115847,2.4697734713554382,0.03765838302358984,7.92
normuon,0.1,1,250,2.4333659982681275,2.4669193029403687,0.017693309235023127,9.72
normuon,0.1,1,300,2.3932647466659547,2.418275773525238,0.010003046139830702,11.7
headmuon,0.001,0,50,3.607572317123413,2.953216314315796,0.0009890480260828964,1.7
headmuon,0.001,0,100,2.7227214193344116,2.65069317817688,0.0008625962667065488,3.75
headmuon,0.001,0,150,2.5657693052291872,2.56415456533432,0.0006332927153701216,5.77
headmuon,0.001,0,200,2.511935157775879,2.526628851890564,0.00037658383023589836,7.67
headmuon,0.001,0,250,2.475653443336487,2.506118595600128,0.00017693309235023127,9.63
headmuon,0.001,0,300,2.4586979818344115,2.4959869980812073,0.00010003046139830702,11.29
headmuon,0.001,1,50,3.635874743461609,2.9974783062934875,0.0009890480260828964,2.05
headmuon,0.001,1,100,2.743461470603943,2.6544582843780518,0.0008625962667065488,4.0
headmuon,0.001,1,150,2.566765823364258,2.5709054470062256,0.0006332927153701216,5.78
headmuon,0.001,1,200,2.5043465757369994,2.524156153202057,0.00037658383023589836,7.64
headmuon,0.001,1,250,2.4876303482055664,2.5105592608451843,0.00017693309235023127,9.3
headmuon,0.001,1,300,2.465276503562927,2.49822860956192,0.00010003046139830702,11.41
headmuon,0.003,0,50,3.2281785678863524,2.6446918845176697,0.0029671440782486893,1.77
headmuon,0.003,0,100,2.5351680421829226,2.524062156677246,0.0025877888001196465,3.81
headmuon,0.003,0,150,2.453165831565857,2.470094621181488,0.0018998781461103647,5.61
headmuon,0.003,0,200,2.402208514213562,2.421915590763092,0.0011297514907076952,7.29
headmuon,0.003,0,250,2.3436253881454467,2.3759555220603943,0.0005307992770506938,9.21
headmuon,0.003,0,300,2.312017493247986,2.3459925055503845,0.00030009138419492105,10.98
headmuon,0.003,1,50,3.260406537055969,2.648685097694397,0.0029671440782486893,1.99
headmuon,0.003,1,100,2.541818923950195,2.544463038444519,0.0025877888001196465,3.88
headmuon,0.003,1,150,2.4551928758621218,2.461039662361145,0.0018998781461103647,5.6
headmuon,0.003,1,200,2.399115648269653,2.4153125286102295,0.0011297514907076952,7.55
headmuon,0.003,1,250,2.3616017055511476,2.379056930541992,0.0005307992770506938,9.3
headmuon,0.003,1,300,2.3227104330062867,2.351652145385742,0.00030009138419492105,11.08
headmuon,0.01,0,50,2.949091143608093,2.5806769132614136,0.009890480260828964,2.27
headmuon,0.01,0,100,2.48132080078125,2.4520870447158813,0.008625962667065487,3.98
headmuon,0.01,0,150,2.3574536991119386,2.361752927303314,0.006332927153701215,5.92
headmuon,0.01,0,200,2.230043888092041,2.2371495962142944,0.003765838302358984,8.01
headmuon,0.01,0,250,2.105290849208832,2.158323287963867,0.0017693309235023128,10.07
headmuon,0.01,0,300,2.039470541477203,2.1128402948379517,0.0010003046139830702,11.99
headmuon,0.01,1,50,2.97344557762146,2.607418715953827,0.009890480260828964,1.7
headmuon,0.01,1,100,2.49176691532135,2.4908554553985596,0.008625962667065487,3.62
headmuon,0.01,1,150,2.378886117935181,2.3493219017982483,0.006332927153701215,5.29
headmuon,0.01,1,200,2.2470524501800537,2.246558725833893,0.003765838302358984,7.28
headmuon,0.01,1,250,2.1409954023361206,2.1745731234550476,0.0017693309235023128,9.29
headmuon,0.01,1,300,2.064396126270294,2.135796308517456,0.0010003046139830702,11.88
headmuon,0.03,0,50,2.820315566062927,2.582299292087555,0.02967144078248689,2.3
headmuon,0.03,0,100,2.482801332473755,2.4584688544273376,0.02587788800119646,4.45
headmuon,0.03,0,150,2.342047543525696,2.3201135993003845,0.018998781461103644,6.3
headmuon,0.03,0,200,2.189797911643982,2.2163684368133545,0.01129751490707695,8.33
headmuon,0.03,0,250,2.0682702350616453,2.1426923274993896,0.005307992770506938,10.47
headmuon,0.03,0,300,1.997861886024475,2.0975237488746643,0.0030009138419492105,12.14
headmuon,0.03,1,50,2.8412464237213135,2.59917414188385,0.02967144078248689,1.95
headmuon,0.03,1,100,2.503260612487793,2.5103744864463806,0.02587788800119646,3.75
headmuon,0.03,1,150,2.3888928842544557,2.3556615710258484,0.018998781461103644,5.74
headmuon,0.03,1,200,2.2312940549850464,2.233194410800934,0.01129751490707695,7.86
headmuon,0.03,1,250,2.1172503566741945,2.1615334153175354,0.005307992770506938,9.54
