ckpt,block,kind,layer,incumbent,rule,L0,L_after,gain_vs_incumbent,is_best,best_gain_alt,proxy_free,proxy_same,proxy_own,proxy_fit,proxy_lookahead
200,pos,pos,-1,adam,cols,2.2385101914405823,2.2081692218780518,-0.0008185505867004395,False,,0.20877504024993856,1.914440452663972,3.7541927438285985,0.94704669713974,0.004824638366699219
200,pos,pos,-1,adam,spectral,2.2385101914405823,2.203459918498993,0.0038907527923583984,True,0.0022249817848205566,0.4326137408069443,4.498054165117831,10.407068733372846,0.47344788908958435,0.003033161163330078
200,L0.q,q,0,spectral,adam,2.2385101914405823,2.2086857557296753,-0.0013350844383239746,False,,1.3641855495261173,9.784403097936684,37.0643390540537,0.592568039894104,0.0019292831420898438
200,L0.q,q,0,spectral,sign,2.2385101914405823,2.2081105709075928,-0.0007598996162414551,False,,1.3641855495261173,9.784403097936684,12.330177939106216,0.592568039894104,0.0018723011016845703
200,L0.q,q,0,spectral,euclid,2.2385101914405823,2.208478093147278,-0.0011274218559265137,False,,0.4125899298724154,2.8237889608879936,9.37888557767989,1.000000238418579,0.0023622512817382812
200,L0.q,q,0,spectral,rows,2.2385101914405823,2.2082396149635315,-0.0008889436721801758,False,,0.4199791795239311,3.0263143126427674,12.74008597103173,0.9055154323577881,0.002244710922241211
200,L0.q,q,0,spectral,cols,2.2385101914405823,2.2084392309188843,-0.001088559627532959,False,,0.4265976748612822,2.9795348467059233,10.563294752273816,0.9572200775146484,0.0023365020751953125
200,L0.q,q,0,spectral,spectral,2.2385101914405823,2.2073506712913513,0.0,False,,0.32795556216352134,2.7779807422535683,32.10572009008706,0.32989630103111267,0.0013797283172607422
200,L0.q,q,0,spectral,spectral_head,2.2385101914405823,2.2073904871940613,-3.981590270996094e-05,False,,0.3619031532126462,2.980785522987713,28.95147265807478,0.4495946764945984,0.0016171932220458984
200,L0.q,q,0,spectral,normuon,2.2385101914405823,2.2073484659194946,2.205371856689453e-06,True,-4.172325134277344e-07,0.32795556216352134,2.7779807422535683,32.056124321612344,0.32989630103111267,0.0013744831085205078
200,L0.q,q,0,spectral,pw05,2.2385101914405823,2.2078312635421753,-0.0004805922508239746,False,,0.3314330772877359,2.4863285262368517,14.166673786386646,0.6182339191436769,0.002253293991088867
200,L0.k,k,0,spectral,adam,2.2385101914405823,2.2114638686180115,-0.004113197326660156,False,,0.6693345715805188,2.6221471867194124,4.962738326383968,0.5265868306159973,0.0026345252990722656
200,L0.k,k,0,spectral,sign,2.2385101914405823,2.209785759449005,-0.0024350881576538086,False,,0.6693345715805188,2.6221471867194124,1.304099728420847,0.5265868306159973,0.0030531883239746094
200,L0.k,k,0,spectral,euclid,2.2385101914405823,2.210216701030731,-0.002866029739379883,False,,0.24684734834832958,0.8439423509050781,1.0478604601125152,0.9999996423721313,0.0038509368896484375
