ckpt,block,kind,layer,incumbent,rule,L0,L_after,gain_vs_incumbent,is_best,best_gain_alt,proxy_free,proxy_same,proxy_own,proxy_fit,proxy_lookahead
100,L0.down,down,0,spectral,sign,2.443095862865448,2.4088937044143677,-0.009187519550323486,False,,22.81302736384906,33.408726429454795,28.15752628157591,0.5785886645317078,0.012341499328613281
100,L0.down,down,0,spectral,euclid,2.443095862865448,2.4102568924427032,-0.010550707578659058,False,,6.088606932447818,8.587010499628326,20.97852045561672,1.0000003576278687,0.01665782928466797
100,L0.down,down,0,spectral,rows,2.443095862865448,2.4101277589797974,-0.010421574115753174,False,,6.516777145266276,9.42725974149845,24.387614078699265,0.9709520936012268,0.016417264938354492
100,L0.down,down,0,spectral,cols,2.443095862865448,2.4104263484477997,-0.010720163583755493,False,,9.063064805939696,13.257588295621478,27.729938151423905,0.9040252566337585,0.014884710311889648
100,L0.down,down,0,spectral,spectral,2.443095862865448,2.399706184864044,0.0,True,0.0,5.775469820539044,11.720821527431855,117.55485054511259,0.35023048520088196,0.008242130279541016
100,L0.down,down,0,spectral,normuon,2.443095862865448,2.399712949991226,-6.765127182006836e-06,False,,5.775469820539044,11.720821527431855,117.8308165647737,0.35023048520088196,0.00823521614074707
100,L0.down,down,0,spectral,pw05,2.443095862865448,2.4071544110774994,-0.0074482262134552,False,,5.283190729155608,8.515776302424923,40.11017149996991,0.6214915383749536,0.014297246932983398
100,L1.q,q,1,spectral,adam,2.443095862865448,2.4030100405216217,-0.0033038556575775146,False,,25.976320194208977,32.78482932366322,394.8401263101532,0.4696817994117737,0.0017185211181640625
100,L1.q,q,1,spectral,sign,2.443095862865448,2.40266090631485,-0.002954721450805664,False,,25.976320194208977,32.78482932366322,125.20081055984792,0.4696817994117737,0.00142669677734375
100,L1.q,q,1,spectral,euclid,2.443095862865448,2.403584659099579,-0.003878474235534668,False,,9.295441236002965,11.318157826734513,104.3855281934363,1.000000238418579,0.0018525123596191406
100,L1.q,q,1,spectral,rows,2.443095862865448,2.403802365064621,-0.004096180200576782,False,,8.690830555043826,10.899518864315574,123.5653062147441,0.7423785924911499,0.0017919540405273438
100,L1.q,q,1,spectral,cols,2.443095862865448,2.402176797389984,-0.0024706125259399414,False,,9.554080022943207,12.058736031199128,108.73096079447686,0.8749182820320129,0.0018765926361083984
100,L1.q,q,1,spectral,spectral,2.443095862865448,2.399706184864044,0.0,True,0.0,4.90787634256305,8.31861897712114,249.69233862398423,0.12133898586034775,0.0008358955383300781
100,L1.q,q,1,spectral,spectral_head,2.443095862865448,2.3998348116874695,-0.00012862682342529297,False,,5.79813435863122,9.291559399522418,236.1818275736478,0.22047093510627747,0.0011210441589355469
100,L1.q,q,1,spectral,normuon,2.443095862865448,2.3997398018836975,-3.361701965332031e-05,False,,4.90787634256305,8.31861897712114,257.8662513886968,0.12133898586034775,0.0008311271667480469
100,L1.q,q,1,spectral,pw05,2.443095862865448,2.4012326300144196,-0.0015264451503753662,False,,6.257589531343393,8.481838267677324,129.20014494390242,0.40463904397320294,0.0017743110656738281
