arm,lr,seed,step,train_loss,val_loss,lr_now,wall_s
muon_all,0.01,1,300,1.8993620812892913,1.9624343365430832,0.006307185636718559,103.74
muon_all,0.01,1,400,1.7360578489303589,1.8207942992448807,0.0037417099217982685,140.38
muon_all,0.01,1,500,1.6142072880268097,1.7711843401193619,0.001754754504749751,165.18
muon_all,0.01,1,600,1.5467203974723815,1.711282193660736,0.0010000761541401509,189.41
muon_all,0.01,2,100,2.84119015455246,2.44654843211174,0.009884665291533559,23.61
muon_all,0.01,2,200,2.1870175766944886,2.100286066532135,0.008607077600253624,55.23
muon_all,0.01,2,300,1.8823213219642638,1.92906154692173,0.006307185636718559,92.07
muon_all,0.01,2,400,1.7186855924129487,1.8383306413888931,0.0037417099217982685,115.32
muon_all,0.01,2,500,1.6221387040615083,1.7611139714717865,0.001754754504749751,138.76
muon_all,0.01,2,600,1.5423592281341554,1.7169522643089294,0.0010000761541401509,163.61
muon_all,0.01,3,100,2.8420071148872377,2.426576942205429,0.009884665291533559,23.42
muon_all,0.01,3,200,2.1902479946613314,2.1111086308956146,0.008607077600253624,46.21
muon_all,0.01,3,300,1.9026923763751984,1.9643146097660065,0.006307185636718559,69.04
muon_all,0.01,3,400,1.7354869437217713,1.837427169084549,0.0037417099217982685,91.96
muon_all,0.01,3,500,1.609107197523117,1.7701381295919418,0.001754754504749751,115.13
muon_all,0.01,3,600,1.5518810963630676,1.7195637226104736,0.0010000761541401509,138.28
muon,0.01,1,100,2.6840886640548707,2.433577984571457,0.009884665291533559,23.38
muon,0.01,1,200,2.163266257047653,2.0893004834651947,0.008607077600253624,46.6
muon,0.01,1,300,1.8432653367519378,1.915389522910118,0.006307185636718559,70.16
muon,0.01,1,400,1.695196157693863,1.7867968678474426,0.0037417099217982685,95.76
muon,0.01,1,500,1.5811112105846405,1.7294411361217499,0.001754754504749751,128.17
muon,0.01,1,600,1.5144426035881042,1.688736468553543,0.0010000761541401509,153.18
muon,0.01,2,100,2.6705730843544004,2.4473586082458496,0.009884665291533559,22.59
muon,0.01,2,200,2.1678569507598877,2.0894559621810913,0.008607077600253624,45.29
muon,0.01,2,300,1.8603347218036652,1.9215874820947647,0.006307185636718559,68.48
muon,0.01,2,400,1.7000553381443024,1.817012459039688,0.0037417099217982685,91.35
muon,0.01,2,500,1.6024919843673706,1.7365735322237015,0.001754754504749751,114.35
muon,0.01,2,600,1.52160578250885,1.6950624883174896,0.0010000761541401509,137.1
muon,0.01,3,100,2.6795418214797975,2.44741690158844,0.009884665291533559,22.71
muon,0.01,3,200,2.176373645067215,2.1031420826911926,0.008607077600253624,45.82
muon,0.01,3,300,1.8582260346412658,1.9318739622831345,0.006307185636718559,68.66
muon,0.01,3,400,1.7020333540439605,1.795855775475502,0.0037417099217982685,91.34
muon,0.01,3,500,1.5803052616119384,1.7467074990272522,0.001754754504749751,114.4
muon,0.01,3,600,1.5266167402267456,1.6944751590490341,0.0010000761541401509,137.34
normuon,0.01,1,100,2.6833915734291076,2.4325186014175415,0.009884665291533559,22.59
normuon,0.01,1,200,2.166495156288147,2.0959316790103912,0.008607077600253624,45.32
normuon,0.01,1,300,1.839873855113983,1.9118308275938034,0.006307185636718559,68.31
normuon,0.01,1,400,1.6898129165172577,1.7855560183525085,0.0037417099217982685,92.32
normuon,0.01,1,500,1.574814248085022,1.7347991168498993,0.001754754504749751,115.02
normuon,0.01,1,600,1.5073547995090484,1.6947495937347412,0.0010000761541401509,137.91
normuon,0.01,2,100,2.670397641658783,2.4422678351402283,0.009884665291533559,22.71
normuon,0.01,2,200,2.1658027493953704,2.0834888219833374,0.008607077600253624,46.03
normuon,0.01,2,300,1.8497817528247833,1.9102689623832703,0.006307185636718559,69.74
normuon,0.01,2,400,1.6896780693531037,1.8149630278348923,0.0037417099217982685,92.64
normuon,0.01,2,500,1.5909245681762696,1.7355462908744812,0.001754754504749751,115.54
